responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
6910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,81, television ,411,331,563397.8999999985,,,,,,,308.375,385.375,328.875,465.421875,6,1,,,elementary,3,,,,,,,,,,,,,,
6961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,81, television ,411,326,563448.5999999978,,,,,,,308.375,385.375,328.875,465.421875,6,1,,,elementary,3,,,,,,,,,,,,,,
7011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,81, television ,411,325,563498.3999999985,,,,,,,308.375,385.375,328.875,465.421875,6,1,,,elementary,3,,,,,,,,,,,,,,
7060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,81, television ,411,324,563548,,,,,,,308.375,385.375,328.875,465.421875,6,1,,,elementary,3,,,,,,,,,,,,,,
7110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,81, television ,410,323,563597.5999999978,,,,,,,308.375,385.375,328.875,465.421875,6,1,,,elementary,3,,,,,,,,,,,,,,
7160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,81, television ,410,323,563648.1999999993,,,,,,,308.375,385.375,328.875,465.421875,6,1,,,elementary,3,,,,,,,,,,,,,,
7209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,81, television ,420,327,563697.0999999978,,,,,,,308.375,385.375,328.875,465.421875,6,1,,,elementary,3,,,,,,,,,,,,,,
7252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,3,24,25,81, television ,411,336,,hover,367,367,0.9697442904548116,0.884375,95,298.625,385.375,338.625,465.421875,6,1,,,elementary,3,,,,,,,,,,,,,,
7260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,533,352,563747.3999999985,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
7309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,652,385,563797.1999999993,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
7360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,673,389,563848.0999999978,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
7410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,673,389,563897.6999999993,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
7460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,673,389,563948.0999999978,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
7510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,673,389,563997.8000000007,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
7560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,673,389,564047.5999999978,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
7610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,673,389,564097.5,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
7660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,673,389,564147.5,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
7709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,673,389,564197.0999999978,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
7760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,673,389,564248.1999999993,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
7810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,673,389,564297.5,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
7860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,673,389,564348.0999999978,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
7910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,673,389,564397.5999999978,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
7959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,673,389,564446.8999999985,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
8011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,673,389,564498.5,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
8060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,673,389,564548,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
8111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,673,389,564598.5,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
8160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,3,24,25,-1,999,673,389,564647.8999999985,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,,,
10150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ele,22,3,24,,,,,,,,,,,,,,,,,,,"He provided his real information, based on which he wasn’t eligible for loans",1,,,,,,,,,,,,,,,,
10150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"He provided his real information, based on which he wasn’t eligible for loans",,,,,,,,,,,,,,,,,
1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,-1,999,336,108,568647.5,,,,,,,,,,,,,,,elementary,4,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,-1,999,328,108,568696.8999999985,,,,,,,,,,,,,,,elementary,4,,,,,,,,,,,,,,
140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,-1,999,325,101,568746.8000000007,,,,,,,,,,,,,,,elementary,4,,,,,,,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,-1,999,326,95,568797.5,,,,,,,,,,,,,,,elementary,4,,,,,,,,,,,,,,
241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,-1,999,345,96,568847.5,,,,,,,,,,,,,,,elementary,4,,,,,,,,,,,,,,
292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,1, Duran ,400,114,568898.1999999993,,,,,,,108.375,385.375,128.875,439.40625,1,1,,,elementary,4,,,,,,,,,,,,,,
332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,1, Duran ,400,114,,hover,50.19999999925494,50.19999999925494,0.9584345479082321,0.534375,79,98.625,381.515625,138.625,439.40625,1,1,,,elementary,4,,,,,,,,,,,,,,
342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,2, was ,453,122,568948.3999999985,,,,,,,108.375,439.40625,128.875,476.421875,1,2,,,elementary,4,,,,,,,,,,,,,,
384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,2, was ,453,122,,hover,50.19999999925494,50.19999999925494,0.9345715491768679,0.584375,79,98.625,439.40625,138.625,476.421875,1,2,,,elementary,4,,,,,,,,,,,,,,
391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,3, arrested ,482,120,568997.5,,,,,,,108.375,476.421875,128.875,547.4609375,1,3,,,elementary,4,,,,,,,,,,,,,,
442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,3, arrested ,513,109,569048.3999999985,,,,,,,108.375,476.421875,128.875,547.4609375,1,3,,,elementary,4,,,,,,,,,,,,,,
467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,3, arrested ,482,120,,hover,84.10000000149012,84.10000000149012,0.8105135818761685,0.134375,79,98.625,476.421875,138.625,547.4609375,1,3,,,elementary,4,,,,,,,,,,,,,,
483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,4, in ,555,99,,hover,15.899999998509884,15.899999998509884,0.3964667214461791,0.009375,79,98.625,547.4609375,138.625,566.4765625,1,4,,,elementary,4,,,,,,,,,,,,,,
491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,-1,999,582,95,569097.3999999985,,,,,,,,,,,,,,,elementary,4,,,,,,,,,,,,,,
541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,-1,999,680,95,569147.5,,,,,,,,,,,,,,,elementary,4,,,,,,,,,,,,,,
590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,-1,999,788,92,569197.1999999993,,,,,,,,,,,,,,,elementary,4,,,,,,,,,,,,,,
640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,-1,999,861,91,569247.1999999993,,,,,,,,,,,,,,,elementary,4,,,,,,,,,,,,,,
690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,-1,999,914,91,569297,,,,,,,,,,,,,,,elementary,4,,,,,,,,,,,,,,
740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,-1,999,950,95,569346.8000000007,,,,,,,,,,,,,,,elementary,4,,,,,,,,,,,,,,
791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,14," then, ",965,101,569397.8999999985,,,,,,,108.375,938.7265625,128.875,983.765625,1,14,,,elementary,4,,,,,,,,,,,,,,
841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,14," then, ",972,106,569448,,,,,,,108.375,938.7265625,128.875,983.765625,1,14,,,elementary,4,,,,,,,,,,,,,,
891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,14," then, ",976,113,569497.8000000007,,,,,,,108.375,938.7265625,128.875,983.765625,1,14,,,elementary,4,,,,,,,,,,,,,,
941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,14," then, ",980,124,569547.8999999985,,,,,,,108.375,938.7265625,128.875,983.765625,1,14,,,elementary,4,,,,,,,,,,,,,,
982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,14," then, ",961,99,,hover,216.60000000149012,216.60000000149012,0.9385949696444059,0.934375,79,98.625,938.7265625,138.625,983.765625,1,14,,,elementary,4,,,,,,,,,,,,,,
991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,31, eight ,981,141,569598,,,,,,,148.375,948.125,168.875,992.1640625,2,15,,,elementary,4,,,,,,,,,,,,,,
1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,31, eight ,978,161,569647.3999999985,,,,,,,148.375,948.125,168.875,992.1640625,2,15,,,elementary,4,,,,,,,,,,,,,,
1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,31, eight ,964,170,569697.3000000007,,,,,,,148.375,948.125,168.875,992.1640625,2,15,,,elementary,4,,,,,,,,,,,,,,
1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,31, eight ,981,141,,hover,133.09999999776483,133.09999999776483,0.15611140677665425,0.834375,79,138.625,948.125,178.625,992.1640625,2,15,,,elementary,4,,,,,,,,,,,,,,
1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,30, to ,940,173,,hover,16.700000002980232,16.700000002980232,0.5940671350507416,0.859375,79,138.625,928.109375,178.625,948.125,2,14,,,elementary,4,,,,,,,,,,,,,,
1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,29, up ,923,173,569747.3999999985,,,,,,,148.375,903.0859375,168.875,928.109375,2,13,,,elementary,4,,,,,,,,,,,,,,
1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,29, up ,923,173,,hover,16.699999999254942,16.699999999254942,0.7958164221042773,0.859375,79,138.625,903.0859375,178.625,928.109375,2,13,,,elementary,4,,,,,,,,,,,,,,
1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,28, of ,903,173,,hover,33.5,33.5,0.19633099141295862,0.859375,79,138.625,883.0703125,178.625,903.0859375,2,12,,,elementary,4,,,,,,,,,,,,,,
1191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,27, possibility ,861,173,569797.5999999978,,,,,,,148.375,800.0390625,168.875,883.0703125,2,11,,,elementary,4,,,,,,,,,,,,,,
1233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,27, possibility ,861,173,,hover,50.19999999925494,50.19999999925494,0.22835905156191194,0.859375,79,138.625,800.0390625,178.625,883.0703125,2,11,,,elementary,4,,,,,,,,,,,,,,
1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,26, the ,795,173,569848.0999999978,,,,,,,148.375,770.015625,168.875,800.0390625,2,10,,,elementary,4,,,,,,,,,,,,,,
1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,26, the ,795,173,,hover,16.300000000745058,16.300000000745058,0.8321623731459797,0.859375,79,138.625,770.015625,178.625,800.0390625,2,10,,,elementary,4,,,,,,,,,,,,,,
1284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,25, with ,767,173,,hover,34.5,34.5,0.08104685521317011,0.859375,79,138.625,733,178.625,770.015625,2,9,,,elementary,4,,,,,,,,,,,,,,
1291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,24," 2013, ",703,173,569898,,,,,,,148.375,682.953125,168.875,733,2,8,,,elementary,4,,,,,,,,,,,,,,
1301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,24," 2013, ",703,173,,hover,16.5,16.5,0.4005619731501717,0.859375,79,138.625,682.953125,178.625,733,2,8,,,elementary,4,,,,,,,,,,,,,,
1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,23, February ,667,173,,hover,32.80000000074506,32.80000000074506,0.33853955375253547,0.859375,79,138.625,605.921875,178.625,682.953125,2,7,,,elementary,4,,,,,,,,,,,,,,
1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,22, In ,594,172,569947.6999999993,,,,,,,148.375,585.90625,168.875,605.921875,2,6,,,elementary,4,,,,,,,,,,,,,,
1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,22, In ,594,172,,hover,16.299999997019768,16.299999997019768,0.40437158469945356,0.834375,79,138.625,585.90625,178.625,605.921875,2,6,,,elementary,4,,,,,,,,,,,,,,
1365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,21, bail. ,561,172,,hover,16.400000002235174,16.400000002235174,0.34497637148140536,0.834375,79,138.625,547.8828125,178.625,585.90625,2,5,,,elementary,4,,,,,,,,,,,,,,
1391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,20," €50,000 ",512,173,569997.6999999993,,,,,,,148.375,474.4296875,168.875,547.8828125,2,4,,,elementary,4,,,,,,,,,,,,,,
1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,20," €50,000 ",537,172,,hover,50.099999997764826,50.099999997764826,0.25281854924484154,0.884375,79,138.625,474.4296875,178.625,547.8828125,2,4,,,elementary,4,,,,,,,,,,,,,,
1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,19, on ,460,174,570047.1999999993,,,,,,,148.375,449.40625,168.875,474.4296875,2,3,,,elementary,4,,,,,,,,,,,,,,
1465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,19, on ,471,174,,hover,50.100000001490116,50.100000001490116,0.02372775522947237,0.859375,79,138.625,449.40625,178.625,474.4296875,2,3,,,elementary,4,,,,,,,,,,,,,,
1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,18, out ,435,172,570097.5999999978,,,,,,,148.375,419.3828125,168.875,449.40625,2,2,,,elementary,4,,,,,,,,,,,,,,
1532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,18, out ,442,173,,hover,66.5,66.5,0.12047879260994016,0.834375,79,138.625,419.3828125,178.625,449.40625,2,2,,,elementary,4,,,,,,,,,,,,,,
1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,17, him ,417,171,570147.5999999978,,,,,,,148.375,385.375,168.875,419.3828125,2,1,,,elementary,4,,,,,,,,,,,,,,
1591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,17, him ,403,171,570197.6999999993,,,,,,,148.375,385.375,168.875,419.3828125,2,1,,,elementary,4,,,,,,,,,,,,,,
1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,17, him ,392,173,570247.3000000007,,,,,,,148.375,385.375,168.875,419.3828125,2,1,,,elementary,4,,,,,,,,,,,,,,
1684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,17, him ,417,171,,hover,150.39999999850988,150.39999999850988,0.018378130025269928,0.984375,79,138.625,385.375,178.625,419.3828125,2,1,,,elementary,4,,,,,,,,,,,,,,
1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,-1,999,385,180,570297.5,,,,,,,,,,,,,,,elementary,4,,,,,,,,,,,,,,
1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,-1,999,384,186,570347.3999999985,,,,,,,,,,,,,,,elementary,4,,,,,,,,,,,,,,
1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,33, in ,395,198,570397.5999999978,,,,,,,188.375,385.375,208.875,404.390625,3,1,,,elementary,4,,,,,,,,,,,,,,
1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,33, in ,389,193,,hover,49.5,49.5,0.8216926869350862,0.584375,79,178.625,385.375,218.625,404.390625,3,1,,,elementary,4,,,,,,,,,,,,,,
1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,34," prison, ",418,207,570448.1999999993,,,,,,,188.375,404.390625,208.875,463.421875,3,2,,,elementary,4,,,,,,,,,,,,,,
1883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,34," prison, ",409,205,,hover,66.89999999850988,66.89999999850988,0.7387506617257809,0.684375,79,178.625,404.390625,218.625,463.421875,3,2,,,elementary,4,,,,,,,,,,,,,,
1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,35, he ,468,201,570497.3999999985,,,,,,,188.375,463.421875,208.875,488.4453125,3,3,,,elementary,4,,,,,,,,,,,,,,
1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,35, he ,468,201,,hover,16.800000000745058,16.800000000745058,0.182953481111458,0.559375,79,178.625,463.421875,218.625,488.4453125,3,3,,,elementary,4,,,,,,,,,,,,,,
1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,36, decided ,495,193,,hover,33.5,33.5,0.7869360578578808,0.059375,79,178.625,488.4453125,218.625,556.5,3,4,,,elementary,4,,,,,,,,,,,,,,
1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,21, bail. ,574,174,570547.3999999985,,,,,,,148.375,547.8828125,168.875,585.90625,2,5,,,elementary,4,,,,,,,,,,,,,,
1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,21, bail. ,574,174,,hover,16.199999999254942,16.199999999254942,0.6868707622765564,0.884375,79,138.625,547.8828125,178.625,585.90625,2,5,,,elementary,4,,,,,,,,,,,,,,
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,23, February ,664,162,570597.5,,,,,,,148.375,605.921875,168.875,682.953125,2,7,,,elementary,4,,,,,,,,,,,,,,
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,23, February ,607,169,,hover,50,50,0.7539553752535497,0.584375,79,138.625,605.921875,178.625,682.953125,2,7,,,elementary,4,,,,,,,,,,,,,,
2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,24," 2013, ",692,159,,hover,33.30000000074506,33.30000000074506,0.7402435216984078,0.434375,79,138.625,682.953125,178.625,733,2,8,,,elementary,4,,,,,,,,,,,,,,
2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,25, with ,750,154,570647,,,,,,,148.375,733,168.875,770.015625,2,9,,,elementary,4,,,,,,,,,,,,,,
2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,25, with ,750,154,,hover,16.699999999254942,16.699999999254942,0.45926551287463063,0.384375,79,138.625,733,178.625,770.015625,2,9,,,elementary,4,,,,,,,,,,,,,,
2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,26, the ,779,153,,hover,16.699999999254942,16.699999999254942,0.2992453812125943,0.359375,79,138.625,770.015625,178.625,800.0390625,2,10,,,elementary,4,,,,,,,,,,,,,,
2092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,22,4,25,26,27, possibility ,840,152,570698.5999999978,,,,,,,148.375,800.0390625,168.875,883.0703125,2,11,,,elementary,4,,,,,,,,,,,,,,
2117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,27, possibility ,810,152,,hover,50.900000002235174,50.900000002235174,0.7944109898381634,0.334375,79,138.625,800.0390625,178.625,883.0703125,2,11,,,elementary,4,,,,,,,,,,,,,,
2134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,22,4,25,26,28, of ,884,152,,hover,16.599999997764826,16.599999997764826,0.04644808743169399,0.334375,79,138.625,883.0703125,178.625,903.0859375,2,12,,,elementary,4,,,,,,,,,,,,,,
